                                                                                ECG                                                                             25.01.2516.42.59200 
Timestamp,Sample
1737823690.0950432,-70
1737823690.1000433,-107
1737823690.1050432,-153
1737823690.1100433,-156
1737823690.1150432,-113
1737823690.1200433,-51
1737823690.1250432,-4
1737823690.1300433,19
1737823690.1350431,2
1737823690.1400433,-49
1737823690.145466,-91
1737823690.150466,-89
1737823690.155466,-67
1737823690.160466,-73
1737823690.165466,-125
1737823690.170466,-187
1737823690.175466,-233
1737823690.180466,-214
1737823690.185466,-143
1737823690.190466,-90
1737823690.195466,-104
1737823690.200466,-159
1737823690.205466,-183
1737823690.210466,-152
1737823690.215466,-94
1737823690.220466,-49
1737823690.2258887,-31
1737823690.2308888,-73
1737823690.2358887,-142
1737823690.2408888,-162
1737823690.2458887,-77
1737823690.2508888,176
1737823690.2558887,707
1737823690.2608888,1387
1737823690.2658887,1664
1737823690.2708888,1045
1737823690.2758887,-249
1737823690.2808888,-1415
1737823690.285889,-1837
1737823690.2908888,-1601
1737823690.295889,-1166
1737823690.3008888,-790
1737823690.3063116,-463
1737823690.3113115,-178
1737823690.3163116,20
1737823690.3213117,120
1737823690.3263116,144
1737823690.3313117,114
1737823690.3363116,40
1737823690.3413117,-21
1737823690.3463116,-12
1737823690.3513117,47
1737823690.3563116,54
1737823690.3613117,-34
1737823690.3663116,-139
1737823690.3713117,-142
1737823690.3763115,-48
1737823690.3813117,19
1737823690.3867345,-3
1737823690.3917344,-69
1737823690.3967345,-102
1737823690.4017344,-81
1737823690.4067345,-50
1737823690.4117343,-47
1737823690.4167345,-69
1737823690.4217343,-89
1737823690.4267344,-70
1737823690.4317343,-31
1737823690.4367344,-12
1737823690.4417343,-26
1737823690.4467344,-39
1737823690.4517343,-18
1737823690.4567344,2
1737823690.4617343,-37
1737823690.467157,-122
1737823690.472157,-160
1737823690.477157,-107
1737823690.482157,-12
1737823690.487157,35
1737823690.492157,15
1737823690.497157,-4
1737823690.502157,18
1737823690.507157,38
1737823690.512157,25
1737823690.517157,-11
1737823690.522157,-45
1737823690.527157,-51
1737823690.532157,-22
1737823690.537157,5
1737823690.542157,-14
1737823690.5475798,-105
1737823690.5525799,-228
1737823690.5575798,-292
1737823690.5625799,-263
1737823690.5675797,-214
1737823690.5725799,-193
1737823690.5775797,-190
1737823690.5825799,-189
1737823690.5875797,-200
1737823690.5925798,-221
1737823690.5975797,-224
1737823690.6025798,-178
1737823690.6075797,-110
1737823690.6125798,-82
1737823690.6175797,-114
1737823690.6225798,-146
1737823690.6280026,-139
1737823690.6330025,-133
1737823690.6380026,-148
1737823690.6430025,-147
1737823690.6480026,-101
1737823690.6530025,-44
1737823690.6580026,-34
1737823690.6630025,-82
1737823690.6680026,-122
1737823690.6730025,-110
1737823690.6780026,-72
1737823690.6830027,-57
1737823690.6880026,-64
1737823690.6930027,-77
1737823690.6980026,-115
1737823690.7030027,-163
1737823690.7084253,-170
1737823690.7134254,-112
1737823690.7184255,-37
1737823690.7234254,-13
1737823690.7284255,-36
1737823690.7334254,-76
1737823690.7384255,-113
1737823690.7434254,-148
1737823690.7484255,-159
1737823690.7534254,-125
1737823690.7584255,-96
1737823690.7634254,-123
1737823690.7684255,-149
1737823690.7734253,-115
1737823690.7784255,-40
1737823690.7834253,-7
1737823690.7888482,-42
1737823690.7938483,-89
1737823690.7988482,-103
1737823690.8038483,-94
1737823690.8088481,-76
1737823690.8138483,-64
1737823690.8188481,-77
1737823690.8238482,-96
1737823690.8288481,-77
1737823690.8338482,-33
1737823690.838848,-16
1737823690.8438482,-61
1737823690.848848,-126
1737823690.8538482,-140
1737823690.858848,-107
1737823690.8638482,-76
1737823690.869271,-85
1737823690.874271,-106
1737823690.879271,-118
1737823690.884271,-131
1737823690.889271,-149
1737823690.894271,-154
1737823690.899271,-126
1737823690.904271,-93
1737823690.909271,-94
1737823690.914271,-138
1737823690.919271,-171
1737823690.924271,-142
1737823690.929271,-69
1737823690.934271,-29
1737823690.939271,-63
1737823690.944271,-95
1737823690.9496937,-40
1737823690.9546936,176
1737823690.9596937,666
1737823690.9646935,1372
1737823690.9696937,1808
1737823690.9746935,1390
1737823690.9796937,111
1737823690.9846935,-1271
1737823690.9896936,-1952
1737823690.9946935,-1837
1737823690.9996936,-1395
1737823691.0046935,-1001
1737823691.0096936,-663
1737823691.0146935,-349
1737823691.0196936,-105
1737823691.0246935,45
1737823691.0301163,129
1737823691.0351164,164
1737823691.0401163,145
1737823691.0451164,76
1737823691.0501163,-6
1737823691.0551164,-48
1737823691.0601163,-24
1737823691.0651164,10
1737823691.0701163,-4
1737823691.0751164,-57
1737823691.0801165,-107
1737823691.0851164,-113
1737823691.0901165,-86
1737823691.0951164,-55
1737823691.1001165,-35
1737823691.1051164,-38
1737823691.1105392,-58
1737823691.1155393,-70
1737823691.1205392,-68
1737823691.1255393,-71
1737823691.1305392,-84
1737823691.1355393,-72
1737823691.1405392,-25
1737823691.1455393,11
1737823691.1505392,1
1737823691.1555393,-40
1737823691.1605392,-63
1737823691.1655393,-51
1737823691.1705391,-37
1737823691.1755393,-28
1737823691.1805391,-15
1737823691.1855392,-5
1737823691.190962,-17
1737823691.195962,-50
1737823691.200962,-83
1737823691.205962,-82
1737823691.210962,-44
1737823691.215962,-8
1737823691.220962,-1
1737823691.225962,-27
1737823691.230962,-56
1737823691.235962,-68
1737823691.240962,-67
1737823691.245962,-89
1737823691.250962,-138
1737823691.255962,-184
1737823691.260962,-205
1737823691.265962,-207
1737823691.2713847,-218
1737823691.2763848,-238
1737823691.2813847,-258
1737823691.2863848,-267
1737823691.2913847,-246
1737823691.2963848,-193
1737823691.3013847,-134
1737823691.3063848,-112
1737823691.311385,-140
1737823691.3163848,-172
1737823691.321385,-165
1737823691.3263848,-124
1737823691.331385,-96
1737823691.3363848,-97
1737823691.341385,-105
1737823691.3463848,-118
1737823691.3518076,-136
1737823691.3568077,-152
1737823691.3618076,-144
1737823691.3668077,-96
1737823691.3718076,-39
1737823691.3768077,-21
1737823691.3818076,-52
1737823691.3868077,-91
1737823691.3918076,-103
1737823691.3968077,-103
1737823691.4018075,-117
1737823691.4068077,-131
1737823691.4118075,-117
1737823691.4168077,-85
1737823691.4218075,-53
1737823691.4268076,-43
1737823691.4322305,-78
1737823691.4372303,-146
1737823691.4422305,-191
1737823691.4472303,-176
1737823691.4522305,-131
1737823691.4572303,-115
1737823691.4622304,-128
1737823691.4672303,-137
1737823691.4722304,-120
1737823691.4772303,-103
1737823691.4822304,-97
1737823691.4872303,-98
1737823691.4922304,-98
1737823691.4972303,-96
1737823691.5022304,-95
1737823691.5072303,-86
1737823691.512653,-69
1737823691.5176532,-44
1737823691.522653,-7
1737823691.5276532,17
1737823691.532653,-15
1737823691.5376532,-94
1737823691.542653,-153
1737823691.5476532,-141
1737823691.5526533,-81
1737823691.5576532,-42
1737823691.5626533,-74
1737823691.5676532,-131
1737823691.5726533,-168
1737823691.5776532,-164
1737823691.5826533,-141
1737823691.5876532,-111
1737823691.593076,-92
1737823691.598076,-78
1737823691.603076,-77
1737823691.608076,-98
1737823691.613076,-128
1737823691.618076,-118
1737823691.623076,-90
1737823691.628076,-87
1737823691.633076,-93
1737823691.638076,-28
1737823691.643076,211
1737823691.648076,742
1737823691.653076,1526
1737823691.658076,2112
1737823691.663076,1860
1737823691.668076,638
1737823691.6734989,-903
1737823691.6784987,-1887
1737823691.6834989,-2027
1737823691.6884987,-1687
1737823691.6934988,-1267
1737823691.6984987,-871
1737823691.7034988,-500
1737823691.7084987,-225
1737823691.7134988,-77
1737823691.7184987,-7
1737823691.7234988,28
1737823691.7284987,24
1737823691.7334988,-14
1737823691.7384987,-40
1737823691.7434988,-35
1737823691.748499,-34
1737823691.7539215,-72
1737823691.7589216,-122
1737823691.7639215,-127
1737823691.7689216,-82
1737823691.7739215,-38
1737823691.7789216,-32
1737823691.7839217,-38
1737823691.7889216,-31
1737823691.7939217,-5
1737823691.7989216,-13
1737823691.8039217,-65
1737823691.8089216,-115
1737823691.8139217,-124
1737823691.8189216,-98
1737823691.8239217,-77
1737823691.8289216,-60
1737823691.8343444,-42
1737823691.8393445,-32
1737823691.8443444,-38
1737823691.8493445,-57
1737823691.8543444,-57
1737823691.8593445,-25
1737823691.8643444,14
1737823691.8693445,16
1737823691.8743443,-25
1737823691.8793445,-83
1737823691.8843443,-98
1737823691.8893445,-85
1737823691.8943443,-69
1737823691.8993444,-62
1737823691.9043443,-51
1737823691.9093444,-54
1737823691.9147673,-91
1737823691.9197671,-133
1737823691.9247673,-134
1737823691.9297671,-88
1737823691.9347672,-53
1737823691.9397671,-83
1737823691.9447672,-128
1737823691.949767,-143
1737823691.9547672,-142
1737823691.959767,-158
1737823691.9647672,-194
1737823691.969767,-206
1737823691.9747672,-181
1737823691.979767,-138
1737823691.9847672,-128
1737823691.9897673,-166
1737823691.99519,-196
1737823692.00019,-161
1737823692.00519,-94
1737823692.01019,-66
1737823692.01519,-97
1737823692.02019,-129
1737823692.02519,-116
1737823692.03019,-82
1737823692.03519,-76
1737823692.04019,-91
1737823692.04519,-114
1737823692.05019,-122
1737823692.05519,-102
1737823692.06019,-60
1737823692.06519,-35
1737823692.07019,-64
1737823692.0756128,-130
1737823692.080613,-166
1737823692.0856128,-138
1737823692.090613,-92
1737823692.0956128,-77
1737823692.1006129,-89
1737823692.1056128,-102
1737823692.1106129,-112
1737823692.1156127,-117
1737823692.1206129,-107
1737823692.1256127,-76
1737823692.1306129,-58
1737823692.1356127,-72
1737823692.1406128,-98
1737823692.1456127,-105
1737823692.1506128,-104
1737823692.1560357,-121
1737823692.1610355,-151
1737823692.1660357,-148
1737823692.1710355,-104
1737823692.1760356,-63
1737823692.1810355,-66
1737823692.1860356,-93
1737823692.1910355,-101
1737823692.1960356,-86
1737823692.2010355,-67
1737823692.2060356,-57
1737823692.2110355,-70
1737823692.2160356,-78
1737823692.2210357,-60
1737823692.2260356,-27
1737823692.2310357,-21
1737823692.2364583,-49
1737823692.2414584,-65
1737823692.2464583,-43
1737823692.2514584,-35
1737823692.2564583,-76
1737823692.2614584,-138
1737823692.2664585,-161
1737823692.2714584,-156
1737823692.2764585,-159
1737823692.2814584,-173
1737823692.2864585,-157
1737823692.2914584,-116
1737823692.2964585,-91
1737823692.3014584,-95
1737823692.3064585,-88
1737823692.3114583,-49
1737823692.316881,-44
1737823692.321881,-107
1737823692.326881,-166
1737823692.331881,-106
1737823692.336881,117
1737823692.341881,563
1737823692.346881,1276
1737823692.351881,1992
1737823692.356881,2062
1737823692.361881,1084
1737823692.366881,-493
1737823692.371881,-1699
1737823692.376881,-1997
1737823692.381881,-1669
1737823692.386881,-1249
1737823692.391881,-906
1737823692.3973038,-581
1737823692.4023037,-304
1737823692.4073038,-167
1737823692.4123037,-127
1737823692.4173038,-95
1737823692.422304,-55
1737823692.4273038,-41
1737823692.432304,-39
1737823692.4373038,-34
1737823692.442304,-32
1737823692.4473038,-60
1737823692.452304,-91
1737823692.4573038,-94
1737823692.4623039,-64
1737823692.4673038,-46
1737823692.4723039,-53
1737823692.4777267,-67
1737823692.4827266,-77
1737823692.4877267,-80
1737823692.4927266,-63
1737823692.4977267,-32
1737823692.5027266,-13
1737823692.5077267,-22
1737823692.5127265,-66
1737823692.5177267,-108
1737823692.5227265,-125
1737823692.5277267,-102
1737823692.5327265,-59
1737823692.5377266,-27
1737823692.5427265,-14
1737823692.5477266,-12
1737823692.5527265,-20
1737823692.5581493,-50
1737823692.5631495,-88
1737823692.5681493,-101
1737823692.5731494,-76
1737823692.5781493,-45
1737823692.5831494,-45
1737823692.5881493,-63
1737823692.5931494,-65
1737823692.5981493,-42
1737823692.6031494,-36
1737823692.6081493,-73
1737823692.6131494,-136
1737823692.6181495,-165
1737823692.6231494,-140
1737823692.6281495,-96
1737823692.6331494,-87
1737823692.6385722,-127
1737823692.643572,-175
1737823692.6485722,-193
1737823692.653572,-178
1737823692.6585722,-164
1737823692.6635723,-155
1737823692.6685722,-166
1737823692.6735723,-185
1737823692.6785722,-200
1737823692.6835723,-171
1737823692.6885722,-123
1737823692.6935723,-101
1737823692.6985722,-119
1737823692.7035723,-140
1737823692.7085721,-131
1737823692.7135723,-92
1737823692.718995,-69
1737823692.723995,-88
1737823692.728995,-124
1737823692.733995,-114
1737823692.738995,-69
1737823692.743995,-40
1737823692.748995,-77
1737823692.753995,-135
1737823692.758995,-145
1737823692.763995,-98
1737823692.768995,-56
1737823692.773995,-59
1737823692.778995,-86
1737823692.783995,-99
1737823692.788995,-100
1737823692.793995,-83
1737823692.7994175,-69
1737823692.8044176,-80
1737823692.8094175,-113
1737823692.8144176,-131
1737823692.8194177,-113
1737823692.8244176,-84
1737823692.8294177,-82
1737823692.8344176,-108
1737823692.8394177,-125
1737823692.8444176,-103
1737823692.8494177,-74
1737823692.8544176,-69
1737823692.8594177,-81
1737823692.8644176,-93
1737823692.8694177,-105
1737823692.8744175,-118
1737823692.8798404,-120
1737823692.8848405,-106
1737823692.8898404,-88
1737823692.8948405,-80
1737823692.8998404,-85
1737823692.9048405,-90
1737823692.9098403,-99
1737823692.9148405,-109
1737823692.9198403,-85
1737823692.9248405,-24
1737823692.9298403,33
1737823692.9348404,17
1737823692.9398403,-74
1737823692.9448404,-155
1737823692.9498403,-146
1737823692.9548404,-73
1737823692.9602633,-27
1737823692.9652631,-36
1737823692.9702632,-72
1737823692.975263,-109
1737823692.9802632,-154
1737823692.985263,-187
1737823692.9902632,-186
1737823692.995263,-152
1737823693.0002632,-126
1737823693.005263,-123
1737823693.0102632,-125
1737823693.0152633,-110
1737823693.0202632,-82
1737823693.0252633,-80
1737823693.0302632,-97
1737823693.0352633,-80
1737823693.040686,29
1737823693.045686,256
1737823693.050686,693
1737823693.055686,1385
1737823693.060686,2018
1737823693.065686,1957
1737823693.070686,881
1737823693.075686,-699
1737823693.080686,-1843
1737823693.085686,-2070
1737823693.090686,-1674
1737823693.095686,-1178
1737823693.100686,-809
